id,Date,Consumption,Wind,Solar,Wind+Solar
1584,5/4/2010,1380.307,97.348,,
1585,5/5/2010,1377.111,94.939,,
1586,5/6/2010,1457.839,198.704,,
1587,5/7/2010,1378.971,66.482,,
1588,5/8/2010,1143.806,9.702,,
1589,5/9/2010,1038.169,12.997,,
1590,5/10/2010,1368.266,17.823,,
1591,5/11/2010,1381.515,65.781,,
1592,5/12/2010,1388.153,94.157,,
1593,5/13/2010,1075.688,16.085,,
1594,5/14/2010,1235.5,25.697,,
1595,5/15/2010,1166.953,150.158,,
1596,5/16/2010,1081.379,221.294,,
1597,5/17/2010,1349.053,87.699,,
1598,5/18/2010,1389.235,157.262,,
1599,5/19/2010,1419.685,176.24,,
1600,5/20/2010,1387.039,59.552,,
1601,5/21/2010,1317.83,40.875,,
1602,5/22/2010,1076.471,30.278,,
1603,5/23/2010,944.937,65.011,,
1604,5/24/2010,972.08,128.338,,
1605,5/25/2010,1300.642,139.218,,
1606,5/26/2010,1354.294,34.537,,
1607,5/27/2010,1350.656,18.383,,
1608,5/28/2010,1308.454,60.512,,
1609,5/29/2010,1093.815,43.969,,
1610,5/30/2010,1034.115,104.611,,
1611,5/31/2010,1350.434,132.364,,
1612,6/1/2010,1337.078,86.738,,
1613,6/2/2010,1343.587,110.596,,
1614,6/3/2010,1139.352,115.989,,
1615,6/4/2010,1193.694,29.666,,
1616,6/5/2010,1060.277,10.426,,
1617,6/6/2010,999.883,35.877,,
1618,6/7/2010,1330.382,153.549,,
1619,6/8/2010,1340.937,35.592,,
1620,6/9/2010,1353.64,30.893,,
1621,6/10/2010,1369.273,27.996,,
1622,6/11/2010,1359.522,174.447,,
1623,6/12/2010,1138.5,114.566,,
1624,6/13/2010,1023.968,53.094,,
1625,6/14/2010,1295.099,20.767,,
1626,6/15/2010,1310.23,63.753,,
1627,6/16/2010,1320.143,89.998,,
1628,6/17/2010,1342.281,64.791,,
1629,6/18/2010,1310.582,126.183,,
1630,6/19/2010,1125.19,123.394,,
1631,6/20/2010,1023.359,54.726,,
1632,6/21/2010,1310.216,32.632,,
1633,6/22/2010,1319.276,16.532,,
1634,6/23/2010,1307.482,6.301,,
1635,6/24/2010,1316.54,13.608,,
1636,6/25/2010,1308.492,30.761,,
1637,6/26/2010,1104.93,24.262,,
1638,6/27/2010,1005.694,25.374,,
1639,6/28/2010,1327.922,19.296,,
1640,6/29/2010,1361.925,22.959,,
1641,6/30/2010,1358.699,23.889,,
1642,7/1/2010,1363.287,19.024,,
1643,7/2/2010,1357.976,36.087,,
1644,7/3/2010,1148.143,51.046,,
1645,7/4/2010,1051.176,28.604,,
1646,7/5/2010,1343.797,39.581,,
1647,7/6/2010,1350.172,79.792,,
1648,7/7/2010,1329.224,17.365,,
1649,7/8/2010,1353.055,22.421,,
1650,7/9/2010,1359.894,27.77,,
1651,7/10/2010,1154.16,30.587,,
1652,7/11/2010,1072.726,41.285,,
1653,7/12/2010,1378.439,60.329,,
1654,7/13/2010,1370.114,34.162,,
1655,7/14/2010,1385.916,79.821,,
1656,7/15/2010,1369.997,120.383,,
1657,7/16/2010,1317.36,63.604,,
1658,7/17/2010,1120.184,61.012,,
1659,7/18/2010,978.316,29.608,,
1660,7/19/2010,1286.726,20.111,,
1661,7/20/2010,1334.034,51.409,,
1662,7/21/2010,1356.766,47.851,,
1663,7/22/2010,1367.158,32.719,,
1664,7/23/2010,1316.842,24.57,,
1665,7/24/2010,1139.112,171.214,,
1666,7/25/2010,1004.892,83.141,,
1667,7/26/2010,1293.006,16.574,,
1668,7/27/2010,1302.398,15.684,,
1669,7/28/2010,1326.523,60.916,,
1670,7/29/2010,1310.573,80.818,,
1671,7/30/2010,1254.666,63.859,,
1672,7/31/2010,1070.859,70.059,,
1673,8/1/2010,985.373,37.345,,
1674,8/2/2010,1273.612,14.921,,
1675,8/3/2010,1276.331,28.351,,
1676,8/4/2010,1279.071,60.745,,
1677,8/5/2010,1286.819,29.923,,
1678,8/6/2010,1271.639,36.761,,
1679,8/7/2010,1073.063,42.859,,
1680,8/8/2010,1008.784,24.255,,
1681,8/9/2010,1279.168,17.393,,
1682,8/10/2010,1298.341,46.032,,
1683,8/11/2010,1322.18,47.972,,
1684,8/12/2010,1323.868,17.179,,
1685,8/13/2010,1278.425,17.325,,
1686,8/14/2010,1097.85,39.8,,
1687,8/15/2010,1032.592,81.434,,
1688,8/16/2010,1314.507,39.579,,
1689,8/17/2010,1365.176,121.486,,
1690,8/18/2010,1362.255,156.345,,
1691,8/19/2010,1324.15,102.351,,
1692,8/20/2010,1299.964,44.344,,
1693,8/21/2010,1113.113,68.669,,
1694,8/22/2010,1050.307,76.497,,
1695,8/23/2010,1383.504,166.75,,
1696,8/24/2010,1380.643,273.235,,
1697,8/25/2010,1364.467,190.444,,
1698,8/26/2010,1360.084,53.691,,
1699,8/27/2010,1360.238,114.697,,
1700,8/28/2010,1134.577,110.773,,
1701,8/29/2010,1051.797,129.117,,
1702,8/30/2010,1328.642,114.569,,
1703,8/31/2010,1340.262,85.661,,
1704,9/1/2010,1361.163,45.232,,
1705,9/2/2010,1362.512,35.001,,
1706,9/3/2010,1352.272,12.395,,
1707,9/4/2010,1146.773,23.685,,
1708,9/5/2010,1037.348,47.667,,
1709,9/6/2010,1326.903,110.041,,
1710,9/7/2010,1415.65,186.529,,
1711,9/8/2010,1446.078,201.278,,
1712,9/9/2010,1418.822,50.848,,
1713,9/10/2010,1372.188,57.094,,
1714,9/11/2010,1138.029,48.512,,
1715,9/12/2010,1060.951,34.432,,
1716,9/13/2010,1382.423,64.037,,
1717,9/14/2010,1426.966,230.867,,
1718,9/15/2010,1440.877,275.367,,
1719,9/16/2010,1426.917,209.13,,
1720,9/17/2010,1393.312,186.092,,
1721,9/18/2010,1188.621,147.16,,
1722,9/19/2010,1059.551,118.992,,
1723,9/20/2010,1373.955,141.235,,
1724,9/21/2010,1404.236,56.456,,
1725,9/22/2010,1396.958,36.413,,
1726,9/23/2010,1394.067,58.341,,
1727,9/24/2010,1383.504,52.009,,
1728,9/25/2010,1173.425,53.604,,
1729,9/26/2010,1077.891,58.188,,
1730,9/27/2010,1441.433,154.113,,
1731,9/28/2010,1475.471,66.518,,
1732,9/29/2010,1419.43,31.469,,
1733,9/30/2010,1422.38,53.276,,
1734,10/1/2010,1400.481,73.272,,
1735,10/2/2010,1207.986,126.378,,
1736,10/3/2010,1087.575,199.629,,
1737,10/4/2010,1387.41,159.474,,
1738,10/5/2010,1422.973,92.24,,
1739,10/6/2010,1412.552,86.339,,
1740,10/7/2010,1420.114,35.371,,
1741,10/8/2010,1412.619,93.29,,
1742,10/9/2010,1185.625,128.906,,
1743,10/10/2010,1072.749,87.703,,
1744,10/11/2010,1376.504,49.053,,
1745,10/12/2010,1421.409,13.27,,
1746,10/13/2010,1431.431,15.476,,
1747,10/14/2010,1446.613,57.732,,
1748,10/15/2010,1431.414,26.143,,
1749,10/16/2010,1238.037,138.745,,
1750,10/17/2010,1136.901,46.751,,
1751,10/18/2010,1424.016,79.97,,
1752,10/19/2010,1470.059,150.224,,
1753,10/20/2010,1493.732,203.323,,
1754,10/21/2010,1512.96,295.837,,
1755,10/22/2010,1484.337,224.309,,
1756,10/23/2010,1250.925,216.222,,
1757,10/24/2010,1212.523,291.469,,
1758,10/25/2010,1460.396,129.204,,
1759,10/26/2010,1475.015,72.472,,
1760,10/27/2010,1480.974,167.182,,
1761,10/28/2010,1471.12,149.142,,
1762,10/29/2010,1434.233,136.641,,
1763,10/30/2010,1235.68,127.234,,
1764,10/31/2010,1118.753,35.642,,
1765,11/1/2010,1213.349,12.577,,
1766,11/2/2010,1460.858,115.734,,
1767,11/3/2010,1482.434,296.075,,
1768,11/4/2010,1513.322,347.554,,
1769,11/5/2010,1498.494,315.278,,
1770,11/6/2010,1255.457,127.027,,
1771,11/7/2010,1151.835,28.397,,
1772,11/8/2010,1460.779,76.257,,
1773,11/9/2010,1490.641,36.936,,
1774,11/10/2010,1499.223,50.78,,
1775,11/11/2010,1504.188,291.042,,
1776,11/12/2010,1520.523,447.685,,
1777,11/13/2010,1256.934,222.365,,
1778,11/14/2010,1133.64,194.336,,
1779,11/15/2010,1454.903,87.783,,
1780,11/16/2010,1522.929,74.314,,
1781,11/17/2010,1520.737,73.763,,
1782,11/18/2010,1524.217,29.2,,
1783,11/19/2010,1496.896,27.217,,
1784,11/20/2010,1290.092,14.932,,
1785,11/21/2010,1172.968,57.916,,
1786,11/22/2010,1530.921,132.586,,
1787,11/23/2010,1594.259,218.799,,
1788,11/24/2010,1582.969,119.065,,
1789,11/25/2010,1571.194,24.319,,
1790,11/26/2010,1549.409,10.233,,
1791,11/27/2010,1351.143,11.905,,
1792,11/28/2010,1262.721,46.683,,
1793,11/29/2010,1616.449,152.158,,
1794,11/30/2010,1622.161,139.769,,
1795,12/1/2010,1709.568,336.859,,
1796,12/2/2010,1664.896,91.778,,
1797,12/3/2010,1632.359,66.431,,
1798,12/4/2010,1434.737,219.48,,
1799,12/5/2010,1329.448,252.413,,
1800,12/6/2010,1576.333,33.403,,
1801,12/7/2010,1605.18,20.403,,
1802,12/8/2010,1610.804,29.274,,
1803,12/9/2010,1625.65,199.354,,
1804,12/10/2010,1594.237,172.446,,
1805,12/11/2010,1445.663,446.271,,
1806,12/12/2010,1283.285,214.76,,
1807,12/13/2010,1576.131,80.591,,
1808,12/14/2010,1645.804,141.052,,
1809,12/15/2010,1644.222,106.395,,
1810,12/16/2010,1652.187,195.033,,
1811,12/17/2010,1571.711,35.589,,
1812,12/18/2010,1392.611,39.752,,
1813,12/19/2010,1267.556,70.777,,
1814,12/20/2010,1538.837,91.965,,
1815,12/21/2010,1537.312,43.151,,
1816,12/22/2010,1487.529,63.858,,
1817,12/23/2010,1416.185,117.931,,
1818,12/24/2010,1215.323,177.232,,
1819,12/25/2010,1145.555,82.614,,
1820,12/26/2010,1149.256,33.876,,
1821,12/27/2010,1339.74,48.36,,
1822,12/28/2010,1357.764,52.291,,
1823,12/29/2010,1357.192,19.869,,
1824,12/30/2010,1332.367,15.745,,
1825,12/31/2010,1199.812,117.325,,
1826,1/1/2011,1080.314,255.424,,
1827,1/2/2011,1104.799,110.733,,
1828,1/3/2011,1422.242,41.719,,
1829,1/4/2011,1482.161,91.253,,
1830,1/5/2011,1489.005,166.576,,
1831,1/6/2011,1387.512,226.384,,
1832,1/7/2011,1404.173,138.973,,
1833,1/8/2011,1248.835,286.042,,
1834,1/9/2011,1161.691,162.665,,
1835,1/10/2011,1495.649,75.205,,
1836,1/11/2011,1530.622,141.409,,
1837,1/12/2011,1536.61,195.856,,
1838,1/13/2011,1528.005,150.425,,
1839,1/14/2011,1489.536,236.989,,
1840,1/15/2011,1269.807,259.701,,
1841,1/16/2011,1158.68,214.495,,
1842,1/17/2011,1482.824,113.283,,
1843,1/18/2011,1520.566,75.149,,
1844,1/19/2011,1538.906,49.55,,
1845,1/20/2011,1559.147,35.057,,
1846,1/21/2011,1544.487,25.984,,
1847,1/22/2011,1338.866,25.296,,
1848,1/23/2011,1207.908,34.275,,
1849,1/24/2011,1530.659,79.259,,
1850,1/25/2011,1562.18,194.225,,
1851,1/26/2011,1568.568,51.444,,
1852,1/27/2011,1571.236,52.421,,
1853,1/28/2011,1553.966,66.728,,
1854,1/29/2011,1354.328,28.819,,
1855,1/30/2011,1228.002,17.861,,
1856,1/31/2011,1553.724,8.913,,
1857,2/1/2011,1607.306,76.705,,
1858,2/2/2011,1599.595,183.087,,
1859,2/3/2011,1572.52,251.078,,
1860,2/4/2011,1532.522,493.38,,
1861,2/5/2011,1298.435,481.145,,
1862,2/6/2011,1173.3,374.043,,
1863,2/7/2011,1472.621,321.045,,
1864,2/8/2011,1505.453,248.573,,
1865,2/9/2011,1523.607,49.729,,
1866,2/10/2011,1518.262,146.471,,
1867,2/11/2011,1466.917,170.221,,
1868,2/12/2011,1254.182,147.676,,
1869,2/13/2011,1143.461,94.162,,
1870,2/14/2011,1459.736,213.386,,
1871,2/15/2011,1505.231,166.367,,
1872,2/16/2011,1487.208,95.706,,
1873,2/17/2011,1503.79,75.763,,
1874,2/18/2011,1506.451,46.972,,
1875,2/19/2011,1278.38,113.654,,
1876,2/20/2011,1174.911,155.118,,
1877,2/21/2011,1517.787,104.381,,
1878,2/22/2011,1557.384,61.249,,
1879,2/23/2011,1573.469,81.383,,
1880,2/24/2011,1557.491,84.785,,
1881,2/25/2011,1512.316,92.576,,
1882,2/26/2011,1280.418,140.608,,
1883,2/27/2011,1160.09,83.855,,
1884,2/28/2011,1471.11,39.149,,
1885,3/1/2011,1489.261,73.691,,
1886,3/2/2011,1499.328,113.693,,
1887,3/3/2011,1495.256,59.738,,
1888,3/4/2011,1470.026,24.093,,
1889,3/5/2011,1263.706,121.492,,
1890,3/6/2011,1141.524,71.831,,
1891,3/7/2011,1412.353,92.244,,
1892,3/8/2011,1448.185,128.044,,
1893,3/9/2011,1479.812,261.503,,
1894,3/10/2011,1465.654,344.399,,
1895,3/11/2011,1429.635,223.541,,
1896,3/12/2011,1207.971,89.62,,
1897,3/13/2011,1089.81,40.836,,
1898,3/14/2011,1408.525,13.554,,
1899,3/15/2011,1404.983,151.32,,
1900,3/16/2011,1437.534,228.173,,
1901,3/17/2011,1466.414,92.085,,
1902,3/18/2011,1441.319,104.494,,
1903,3/19/2011,1186.426,48.539,,
1904,3/20/2011,1092.594,18.004,,
1905,3/21/2011,1418.354,51.428,,
1906,3/22/2011,1441.497,71.271,,
1907,3/23/2011,1437.463,64.159,,
1908,3/24/2011,1425.321,104.694,,
1909,3/25/2011,1402.984,90.807,,
1910,3/26/2011,1197.815,45.989,,
1911,3/27/2011,1065.539,18.674,,
1912,3/28/2011,1399.327,72.513,,
1913,3/29/2011,1414.582,31.024,,
1914,3/30/2011,1411.898,36.472,,
1915,3/31/2011,1431.579,204.34,,
1916,4/1/2011,1396.482,184.59,,
1917,4/2/2011,1146.676,82.594,,
1918,4/3/2011,1060.371,45.221,,
1919,4/4/2011,1416.563,87.564,,
1920,4/5/2011,1431.696,182.346,,
1921,4/6/2011,1427.643,175.029,,
1922,4/7/2011,1458.444,297.291,,
1923,4/8/2011,1430.029,320.122,,
1924,4/9/2011,1187.092,127.047,,
1925,4/10/2011,1082.334,32.404,,
1926,4/11/2011,1410.998,48.787,,
1927,4/12/2011,1466.407,363.46,,
1928,4/13/2011,1473.387,279.982,,
1929,4/14/2011,1464.788,27.013,,
1930,4/15/2011,1429.578,15.185,,
1931,4/16/2011,1209.07,17.877,,
1932,4/17/2011,1079.892,21.446,,
1933,4/18/2011,1407.477,34.289,,
1934,4/19/2011,1425.741,50.367,,
1935,4/20/2011,1417.891,29.607,,
1936,4/21/2011,1378.554,44.515,,
1937,4/22/2011,1066.316,90.464,,
1938,4/23/2011,1090.041,127.764,,
1939,4/24/2011,964.829,86.353,,
1940,4/25/2011,1000.534,64.372,,
1941,4/26/2011,1361.462,62.546,,
1942,4/27/2011,1415.022,54.498,,
1943,4/28/2011,1405.124,99.258,,
1944,4/29/2011,1380.972,218.971,,
1945,4/30/2011,1136.556,229.086,,
1946,5/1/2011,971.752,141.623,,
1947,5/2/2011,1371.201,158.866,,
1948,5/3/2011,1420.217,59.56,,
1949,5/4/2011,1431.142,40.421,,
1950,5/5/2011,1424.536,25.356,,
1951,5/6/2011,1385.438,50.604,,
1952,5/7/2011,1176.578,141.319,,
1953,5/8/2011,1055.016,183.48,,
1954,5/9/2011,1395.54,113.356,,
1955,5/10/2011,1421.322,32.501,,
1956,5/11/2011,1418.886,29.866,,
1957,5/12/2011,1415.283,52.967,,
1958,5/13/2011,1382.053,70.733,,
1959,5/14/2011,1170.63,90.358,,
1960,5/15/2011,1033.263,122.834,,
1961,5/16/2011,1367.012,177.875,,
1962,5/17/2011,1393.951,132.794,,
1963,5/18/2011,1406.908,42.693,,
1964,5/19/2011,1417.387,23.943,,
1965,5/20/2011,1390.054,13.708,,
1966,5/21/2011,1167.279,25.75,,
1967,5/22/2011,1055.781,120.751,,
1968,5/23/2011,1372.984,101.706,,
1969,5/24/2011,1406.008,196.054,,
1970,5/25/2011,1396.676,83.832,,
1971,5/26/2011,1417.049,207.152,,
1972,5/27/2011,1393.554,189.178,,
1973,5/28/2011,1159.803,101.053,,
1974,5/29/2011,1043.107,128.784,,
1975,5/30/2011,1383.248,60.519,,
1976,5/31/2011,1416.199,99.524,,
1977,6/1/2011,1352.278,94.961,,
1978,6/2/2011,1044.364,61.976,,
1979,6/3/2011,1210.604,81.875,,
1980,6/4/2011,1117.677,65.929,,
1981,6/5/2011,1032.762,77.85,,
1982,6/6/2011,1377.524,42.077,,
1983,6/7/2011,1408.77,25.129,,
1984,6/8/2011,1395.61,109.163,,
1985,6/9/2011,1399.686,92.081,,
1986,6/10/2011,1357.049,19.463,,
1987,6/11/2011,1126.835,33.935,,
1988,6/12/2011,946.096,11.342,,
1989,6/13/2011,995.46,62.986,,
1990,6/14/2011,1363.213,32.813,,
1991,6/15/2011,1400.402,12.308,,
1992,6/16/2011,1406.481,63.595,,
1993,6/17/2011,1364.349,107.392,,
1994,6/18/2011,1148.773,200.159,,
1995,6/19/2011,1026.796,301.85,,
1996,6/20/2011,1340.264,120.177,,
1997,6/21/2011,1386.096,67.869,,
1998,6/22/2011,1373.855,99.584,,
1999,6/23/2011,1131.391,137.394,,
2000,6/24/2011,1253.125,107.094,,
2001,6/25/2011,1129.227,74.695,,
2002,6/26/2011,1026.129,23.744,,
2003,6/27/2011,1361.952,53.1,,
2004,6/28/2011,1383.681,79.015,,
2005,6/29/2011,1400.54,72.554,,
2006,6/30/2011,1367.841,137.883,,
2007,7/1/2011,1331.41,113.368,,
2008,7/2/2011,1108.551,252.521,,
2009,7/3/2011,1014.854,217.609,,
2010,7/4/2011,1358.545,60.049,,
2011,7/5/2011,1390.187,13.272,,
2012,7/6/2011,1391.762,55.784,,
2013,7/7/2011,1395.315,31.88,,
2014,7/8/2011,1358.948,74.14,,
2015,7/9/2011,1141.552,76.644,,
2016,7/10/2011,1023.542,22.717,,
2017,7/11/2011,1354.459,18.548,,
2018,7/12/2011,1401.985,67.055,,
2019,7/13/2011,1400.376,111.647,,
2020,7/14/2011,1359.981,255.389,,
2021,7/15/2011,1323.392,201.237,,
2022,7/16/2011,1115.463,106.702,,
2023,7/17/2011,1009.417,155.003,,
2024,7/18/2011,1318.246,167.937,,
2025,7/19/2011,1350.734,40.553,,
2026,7/20/2011,1352.434,86.377,,
2027,7/21/2011,1338.309,114.971,,
2028,7/22/2011,1307.515,284.356,,
2029,7/23/2011,1092.609,287.591,,
2030,7/24/2011,993.35,253.398,,
2031,7/25/2011,1281.888,33.139,,
2032,7/26/2011,1297.921,13.567,,
2033,7/27/2011,1317.598,18.213,,
2034,7/28/2011,1305.673,40.956,,
2035,7/29/2011,1267.569,140.794,,
2036,7/30/2011,1054.086,191.78,,
2037,7/31/2011,954.143,64.871,,
2038,8/1/2011,1259.474,15.27,,
2039,8/2/2011,1293.695,50.389,,
2040,8/3/2011,1298.464,69.1,,
2041,8/4/2011,1296.757,35.133,,
2042,8/5/2011,1277.144,37.87,,
2043,8/6/2011,1113.54,46.642,,
2044,8/7/2011,991.488,118.977,,
2045,8/8/2011,1250.463,195.608,,
2046,8/9/2011,1253.656,311.899,,
2047,8/10/2011,1260.973,175.127,,
2048,8/11/2011,1255.518,217.499,,
2049,8/12/2011,1264.989,68.406,,
2050,8/13/2011,1066.972,17.599,,
2051,8/14/2011,979.297,71.681,,
2052,8/15/2011,1218.898,44.782,,
2053,8/16/2011,1281.479,18.632,,
2054,8/17/2011,1296.609,32.896,,
2055,8/18/2011,1311.168,35.484,,
2056,8/19/2011,1287.353,178.181,,
2057,8/20/2011,1070.705,44.979,,
2058,8/21/2011,982.011,58.083,,
2059,8/22/2011,1326.117,46.489,,
2060,8/23/2011,1359.208,86.361,,
2061,8/24/2011,1353.052,36.598,,
2062,8/25/2011,1350.649,26.022,,
2063,8/26/2011,1350.721,118.451,,
2064,8/27/2011,1097.461,118.563,,
2065,8/28/2011,983.708,144.881,,
2066,8/29/2011,1306.122,185.829,,
2067,8/30/2011,1324.197,114.219,,
2068,8/31/2011,1343.465,40.674,,
2069,9/1/2011,1364.571,11.755,,
2070,9/2/2011,1354.447,14.966,,
2071,9/3/2011,1152.872,32.961,,
2072,9/4/2011,1057.882,53.713,,
2073,9/5/2011,1373.96,135.168,,
2074,9/6/2011,1379.099,283.628,,
2075,9/7/2011,1376.702,297.681,,
2076,9/8/2011,1381.408,199.192,,
2077,9/9/2011,1379.194,41.667,,
2078,9/10/2011,1147.994,50.609,,
2079,9/11/2011,1042.874,90.479,,
2080,9/12/2011,1367.281,270.417,,
2081,9/13/2011,1388.066,257.444,,
2082,9/14/2011,1376.68,241.533,,
2083,9/15/2011,1375.75,134.905,,
2084,9/16/2011,1360.534,48.784,,
2085,9/17/2011,1144.622,80.06,,
2086,9/18/2011,1036.406,68.655,,
2087,9/19/2011,1357.303,64.758,,
2088,9/20/2011,1383.449,78.43,,
2089,9/21/2011,1377.459,86.57,,
2090,9/22/2011,1379.248,135.278,,
2091,9/23/2011,1353.942,48.114,,
2092,9/24/2011,1131.997,22.358,,
2093,9/25/2011,1039.603,17.122,,
2094,9/26/2011,1370.917,35.13,,
2095,9/27/2011,1399.823,8.643,,
2096,9/28/2011,1395.705,24.736,,
2097,9/29/2011,1402.594,28.245,,
2098,9/30/2011,1368.823,25.69,,
2099,10/1/2011,1164.573,8.1,,
2100,10/2/2011,1039.455,14.676,,
2101,10/3/2011,1061.849,95.156,,
2102,10/4/2011,1389.196,144.634,,
2103,10/5/2011,1423.514,157.136,,
2104,10/6/2011,1437.352,296.835,,
2105,10/7/2011,1406.627,189.699,,
2106,10/8/2011,1184.899,207.196,,
2107,10/9/2011,1070.484,123.191,,
2108,10/10/2011,1417.704,294.597,,
2109,10/11/2011,1433.538,271.849,,
2110,10/12/2011,1437.389,106.855,,
2111,10/13/2011,1431.205,39.198,,
2112,10/14/2011,1409.235,40.636,,
2113,10/15/2011,1196.039,75.295,,
2114,10/16/2011,1080.772,78.762,,
2115,10/17/2011,1432.886,89.61,,
2116,10/18/2011,1462.545,268.373,,
2117,10/19/2011,1462.723,196.005,,
2118,10/20/2011,1465.479,114.123,,
2119,10/21/2011,1447.614,69.34,,
2120,10/22/2011,1220.753,96.011,,
2121,10/23/2011,1096.752,122.855,,
2122,10/24/2011,1432.816,283.906,,
2123,10/25/2011,1454.961,252.913,,
2124,10/26/2011,1462.579,76.692,,
2125,10/27/2011,1456.567,84.648,,
2126,10/28/2011,1426.774,29.808,,
2127,10/29/2011,1197.73,37.873,,
2128,10/30/2011,1083.878,66.507,,
2129,10/31/2011,1273.574,39.211,,
2130,11/1/2011,1216.177,73.029,,
2131,11/2/2011,1441.74,52.485,,
2132,11/3/2011,1464.221,115.025,,
2133,11/4/2011,1437.942,101.912,,
2134,11/5/2011,1219.767,85.908,,
2135,11/6/2011,1100.276,45.974,,
2136,11/7/2011,1442.192,92.109,,
2137,11/8/2011,1489.599,67.776,,
2138,11/9/2011,1481.952,21.783,,
2139,11/10/2011,1488.715,95.603,,
2140,11/11/2011,1464.244,195.574,,
2141,11/12/2011,1242.931,71.936,,
2142,11/13/2011,1138.125,20.781,,
2143,11/14/2011,1490.052,18.393,,
2144,11/15/2011,1541.901,54.223,,
2145,11/16/2011,1534.039,61.191,,
2146,11/17/2011,1540.679,28.607,,
2147,11/18/2011,1509.202,19.119,,
2148,11/19/2011,1266.468,16.865,,
2149,11/20/2011,1137.805,19.701,,
2150,11/21/2011,1496.654,31.72,,
2151,11/22/2011,1540.564,22.571,,
2152,11/23/2011,1557.65,21.553,,
2153,11/24/2011,1549.322,91.387,,
2154,11/25/2011,1524.047,221.703,,
2155,11/26/2011,1280.691,312.053,,
2156,11/27/2011,1159.414,427.222,,
2157,11/28/2011,1501.093,131.043,,
2158,11/29/2011,1543.25,193.681,,
2159,11/30/2011,1533.63,186.166,,
2160,12/1/2011,1528.032,239.813,,
2161,12/2/2011,1483.922,199.747,,
2162,12/3/2011,1275.396,382.149,,
2163,12/4/2011,1144.172,302.836,,
2164,12/5/2011,1487.929,292.27,,
2165,12/6/2011,1559.132,268.613,,
2166,12/7/2011,1569.945,347.462,,
2167,12/8/2011,1546.424,362.952,,
2168,12/9/2011,1509.629,411.114,,
2169,12/10/2011,1270.216,237.124,,
2170,12/11/2011,1145.702,146.382,,
2171,12/12/2011,1501.819,223.919,,
2172,12/13/2011,1557.446,421.13,,
2173,12/14/2011,1531.311,,,
2174,12/15/2011,1527.552,287.698,,
2175,12/16/2011,1505.59,345.092,,
2176,12/17/2011,1281.529,315.105,,
2177,12/18/2011,1183.141,238.178,,
2178,12/19/2011,1503.744,176.482,,
2179,12/20/2011,1513.241,180.574,,
2180,12/21/2011,1485.166,115.051,,
2181,12/22/2011,1422.471,67.521,,
2182,12/23/2011,1309.173,154.101,,
2183,12/24/2011,1080.905,271.457,,
2184,12/25/2011,1011.431,299.176,,
2185,12/26/2011,1010.596,259.368,,
2186,12/27/2011,1206.98,153.273,,
2187,12/28/2011,1216.645,206.874,,
2188,12/29/2011,1226.888,415.505,,
2189,12/30/2011,1199.866,251.088,,
2190,12/31/2011,1077.625,83.185,,
2191,1/1/2012,948.128,227.465,6.587,234.052
2192,1/2/2012,1269.581,207.327,6.574,213.901
2193,1/3/2012,1334.745,473.468,24.679,498.147
2194,1/4/2012,1347.136,499.804,14.681,514.485
2195,1/5/2012,1376.658,523.851,5.071,528.922
2196,1/6/2012,1291.215,286.265,13.16,299.425
2197,1/7/2012,1175.688,368.288,4.115,372.403
2198,1/8/2012,1103.383,220.851,8.44,229.291
2199,1/9/2012,1443.371,151.837,5.264,157.101
2200,1/10/2012,1434.631,175.995,17.827,193.822
2201,1/11/2012,1449.768,197.434,10.849,208.283
2202,1/12/2012,1442.448,446.327,18.023,464.35
2203,1/13/2012,1403.402,415.106,18.778,433.884
2204,1/14/2012,1203.165,174.69,26.772,201.462
2205,1/15/2012,1150.92,34.468,36.609,71.077
2206,1/16/2012,1487.782,52.345,39.682,92.027
2207,1/17/2012,1518.074,76.43,31.036,107.466
2208,1/18/2012,1498.809,225.266,40.924,266.19
2209,1/19/2012,1470.066,282.584,3.885,286.469
2210,1/20/2012,1448.554,245.754,15.022,260.776
2211,1/21/2012,1242.307,344.898,3.191,348.089
2212,1/22/2012,1120.283,418.173,8.993,427.166
2213,1/23/2012,1454.47,115.608,11.676,127.284
2214,1/24/2012,1493.954,32.889,14.718,47.607
2215,1/25/2012,1498.37,48.451,27.116,75.567
2216,1/26/2012,1483.586,203.965,39.336,243.301
2217,1/27/2012,1458.967,90.621,12.284,102.905
2218,1/28/2012,1256.093,27.172,9.698,36.87
2219,1/29/2012,1149.243,78.807,9.114,87.921
2220,1/30/2012,1454.17,185.983,21.558,207.541
2221,1/31/2012,1485.711,208.673,32.078,240.751
2222,2/1/2012,1511.866,199.607,43.502,243.109
2223,2/2/2012,1563.407,73.469,44.675,118.144
2224,2/3/2012,1563.631,36.352,46.51,82.862
2225,2/4/2012,1372.614,20.551,45.225,65.776
2226,2/5/2012,1279.432,55.522,54.572,110.094
2227,2/6/2012,1574.766,34.896,55.389,90.285
2228,2/7/2012,1615.078,100.312,19.867,120.179
2229,2/8/2012,1613.774,93.763,36.93,130.693
2230,2/9/2012,1591.532,132.219,19.042,151.261
2231,2/10/2012,1581.287,52.122,34.873,86.995
2232,2/11/2012,1377.404,32.375,44.629,77.004
2233,2/12/2012,1264.254,62.659,45.176,107.835
2234,2/13/2012,1561.987,25.984,11.287,37.271
2235,2/14/2012,1550.366,146.495,9.61,156.105
2236,2/15/2012,1476.037,413.367,18.877,432.244
